"Item ID #","Supplier Stock Ref","Cut","Carat","Color","Natural Fancy Color","Natural Fancy Color Intensity","Natural Fancy Color Overtone","Treated Color","Clarity","Make (Cut Grade)","Grading Lab","Certificate Number","Certificate Path","Image Path","Online Report","Price Per Carat","Total Price","Polish","Symmetry","Measurements (LengthxWidthxHeight)","Depth","Table","Crown Height","Pavilion Depth","Girdle (From / To)","Culet Size","Culet Condition","Graining","Fluorescence Intensity","Fluorescence Color","Enhancement","Supplier","Country","State / Region","Remarks","Phone","Pair Stock Ref.","Email","priceVariance","rareCaretPrice","idexPrice"
"109733967","CT-12540","Round","0.64","G","","","","","VS1","Excellent","GIA","1146765680","http://DiamondTransactions.net/icp?di=109733967","","","2880","1843.20","Excellent","Excellent","5.56x5.53x3.39","61.2","58","","","","","","","Faint","","","Antwerp Star Diamonds NV","Belgium","","Below $15000 Invoice Amt,Shipping charges may be applicable + Bank charges applicable below $5000 Invoice Amt.","+32-474-209448","","vimal@antwerpstardiamonds.com",0.7961123110151188,2315,"1843.20"
"109853685","JJ219","Round","0.91","I","","","","","SI1","Excellent","GIA","100606117952","http://DiamondTransactions.net/icp?di=109853685","","","3456","3144.96","Excellent","Excellent","0x0x0","","","","","","","","","None","","","Emiel Vets & Zonen nv","Belgium","","","+32-479855885 -stock","","emielvets@gmail.com",0.489037474731768,6431,"3144.96"
"109990963","18-3778","Round","1.27","K","","","","","SI1","Very Good","GIA","5203447956","http://DiamondTransactions.net/icp?di=109990963","","","3100","3937.00","Very Good","Very Good","6.96x7x4.2","60.2","57","","","","","","","None","","","A.D Diamonds, Inc","USA","Texas","","9727885288","","info@addiamondsusa.com",0.8448497854077254,4660,"3937.00"
"110058427","40578","Round","0.91","K","","","","","VS1","Excellent","GIA","2171007556","http://DiamondTransactions.net/icp?di=110058427","","","2886","2626.26","Excellent","Excellent","6.17x6.2x3.85","62.3","58","","","Medium / Slightly Thick","None","","","None","","","Fischler Diamonds, Inc.","USA","New York","Memo prices may vary. Please inquire.","1(212)921-8196","","serge@fischlerdiamonds.com",0.9328596802841919,2814.81,"2626.26"
"110084418","S-66","Round","0.74","E","","","","","SI1","Excellent","GIA","2186147821","http://DiamondTransactions.net/icp?di=110084418","","","3100","2294.00","Excellent","Excellent","5.8x5.82x3.58","61.7","56","","","","","","","None","","","SKD International bvba","Belgium","","NO BGM, 100% EYECLEAN","+32-477-418568","","saumilj@gmail.com",0.37779973649538867,6072,"2294.00"
"110191070","P135073","Round","1","J","","","","","SI2","Excellent","GIA","2208853556","http://DiamondTransactions.net/icp?di=110191070","","","3375","3375.00","Excellent","Excellent","6.35x6.38x3.96","62.1","57","","43","Medium","None","","","Faint","Blue","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.48029030880888,7027,"3375.00"
"110320252","124874","Round","1.01","I","","","","","SI2","Good","GIA","6212831442","http://DiamondTransactions.net/icp?di=110320252","","","3328","3361.28","Excellent","Excellent","6.25x6.22x4.03","64.7","58","0.16","43.5","Slightly Thick / Very Thick","","","","None","","","Protea Diamonds Co. Ltd.","Israel","","","972-3-7518460","","office@protea1984.com",0.44885149572649574,7488,"3361.28"
"110323080","EK-5226","Round","0.63","H","","","","","VVS1","Good","GIA","2171413690","http://DiamondTransactions.net/icp?di=110323080","http://DiamondTransactions.net/ici?di=110323080","","2880","1814.40","Very Good","Very Good","5.52x5.61x3.39","60.9","59","","","Thin","None","","","None","","","K & D Diamonds Inc. ","USA","New York","","1-212-869-0811","","david@kddiamonds.com",0.8130883012102196,2231,"1814.40"
"110323177","EK-5211","Round","1.09","K","","","","","VS1","Very Good","GIA","5171436305","http://DiamondTransactions.net/icp?di=110323177","http://DiamondTransactions.net/ici?di=110323177","","2790","3041.10","Very Good","Very Good","6.45x6.52x4.12","63.5","58","","","Medium","None","","","None","","","K & D Diamonds Inc. ","USA","New York","","1-212-869-0811","","david@kddiamonds.com",0.8365887207702889,3635,"3041.10"
"110323185","EK-4948","Round","1.17","J","","","","","SI2","Very Good","GIA","2161682431","http://DiamondTransactions.net/icp?di=110323185","","","3102","3629.34","Very Good","Very Good","6.69x6.76x4.24","63.1","57","36.5","41.6","Thin / Medium","None","","","None","","","K & D Diamonds Inc. ","USA","New York","","1-212-869-0811","","david@kddiamonds.com",0.8423862581244197,4308,"3629.34"
"110377246","P135787","Round","1.05","K","","","","","SI2","Excellent","GIA","5213513411","http://DiamondTransactions.net/icp?di=110377246","","","2850","2992.50","Excellent","Excellent","6.5x6.53x4.06","62.3","56","","44","Medium","None","","","Faint","Blue","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.9742838541666666,3072.3,"2992.50"
"110590721","P136833","Round","1.36","K","","","","","SI1","Excellent","GIA","5186269397","http://DiamondTransactions.net/icp?di=110590721","","","3300","4488.00","Excellent","Excellent","7.09x7.12x4.39","61.8","58","","43.5","Medium","None","","","None","","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.8243938280675973,5444,"4488.00"
"110660957","P137015","Round","1.2","K","","","","","VS1","Excellent","GIA","6205801912","http://DiamondTransactions.net/icp?di=110660957","","","3350","4020.00","Excellent","Excellent","6.75x6.79x4.23","62.5","56","","43","Slightly Thick","None","","","Faint","Blue","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.9159261790840738,4389,"4020.00"
"110808324","3469","Round","0.62","D","","","","","SI1","Excellent","GIA","2196589391","http://DiamondTransactions.net/icp?di=110808324","","","2840","1760.80","Excellent","Excellent","5.44x5.46x3.38","62","57","","","Medium / Slightly Thick","None","","","Faint","","","Kashi Imports ","USA","New York","Triple Ex. SI1+. 100% eye-clean. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.8429870751555768,2089,"1760.80"
"110808476","3496","Round","0.66","D","","","","","VS2","Excellent","GIA","6192784489","http://DiamondTransactions.net/icp?di=110808476","","","3430","2263.80","Excellent","Excellent","5.53x5.56x3.45","62.2","58","","","Medium / Slightly Thick","None","","","Faint","","","Kashi Imports ","USA","New York","Triple Ex. VS2+. 100% eye-clean. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.9092369477911647,2490.18,"2263.80"
"110808554","3474","Round","0.62","D","","","","","VS2","Excellent","GIA","5186510929","http://DiamondTransactions.net/icp?di=110808554","","","3385","2098.70","Very Good","Very Good","5.58x5.59x3.32","59.5","59","","","Thin / Medium","None","","","None","","","Kashi Imports ","USA","New York","VS2+. 100% eye-clean. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.38935262474494525,5391,"2098.70"
"110809064","2293","Round","0.56","E","","","","","VS2","Very Good","GIA","2176358264","http://DiamondTransactions.net/icp?di=110809064","","","2800","1568.00","Excellent","Excellent","5.35x5.37x3.21","59.9","59","","","Medium / Slightly Thick","None","","","None","","","Kashi Imports ","USA","New York","VS2+. 100% eye-clean. No brown, green, or milky. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.4002041858090863,3918,"1568.00"
"110809069","3255","Round","0.62","D","","","","","SI1","Excellent","GIA","6195809862","http://DiamondTransactions.net/icp?di=110809069","","","2840","1760.80","Excellent","Excellent","5.47x5.49x3.39","61.9","58","","","Medium / Slightly Thick","None","","","Faint","","","Kashi Imports ","USA","New York","Triple Ex. SI1+. 100% eye-clean. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.8429870751555768,2089,"1760.80"
"110809438","3458","Round","0.62","E","","","","","VS2","Excellent","GIA","2165774438","http://DiamondTransactions.net/icp?di=110809438","","","3200","1984.00","Excellent","Excellent","5.56x5.57x3.31","59.5","59","","","Medium","None","","","Faint","","","Kashi Imports ","USA","New York","Triple Ex. VS2+. 100% eye-clean. No brown, green, or milky. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.4356609574000878,4554,"1984.00"
"110810325","3463","Round","0.62","E","","","","","VS2","Excellent","GIA","2165626019","http://DiamondTransactions.net/icp?di=110810325","","","3119","1933.78","Excellent","Excellent","5.43x5.45x3.4","62.5","57","","","Medium / Slightly Thick","None","","","Faint","","","Kashi Imports ","USA","New York","Triple Ex. VS2+. 100% eye-clean. No brown, green, or milky. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.42468159859464205,4554,"1933.78"
"110833021","TAM39","Round","0.56","D","","","","","VS1","Excellent","GIA","6173515277","http://DiamondTransactions.net/icp?di=110833021","","","3290","1842.40","Excellent","Excellent","5.32x5.33x3.3","61.9","55","15.5","43","","","","","None","","","Emiel Vets & Zonen nv","Belgium","","H&A","+32-479855885 -stock","","emielvets@gmail.com",0.8150442477876106,2260,"1842.40"
"110835531","6499","Round","1.01","K","","","","","VS1","Excellent","GIA","5171369841","http://DiamondTransactions.net/icp?di=110835531","","","3285","3317.85","Excellent","Excellent","6.46x6.5x3.98","61.4","57","","","Thin / Slightly Thick","None","","","None","","","Kashi Imports ","USA","New York","Triple Ex. No brown, green, or milky. 100% lupe-clean.","+516-829-1626","","kashiimports@gmail.com",0.948,3499.65,"3317.85"
"110835534","3821","Round","1.02","K","","","","","VVS2","Excellent","GIA","2197002059","http://DiamondTransactions.net/icp?di=110835534","","","3430","3498.60","Excellent","Excellent","6.46x6.48x3.99","61.7","58","","","Medium / Slightly Thick","None","","","None","","","Kashi Imports ","USA","New York","Triple Ex. No brown, green, or milky. 100% lupe-clean.","+516-829-1626","","kashiimports@gmail.com",0.9093035343035343,3848.46,"3498.60"
"110835540","4573","Round","1.22","K","","","","","VS2","Excellent","GIA","6202748931","http://DiamondTransactions.net/icp?di=110835540","http://DiamondTransactions.net/ici?di=110835540","","3224","3933.28","Excellent","Excellent","6.87x6.9x4.23","61.3","60","","","Medium / Slightly Thick","None","","","None","","","Kashi Imports ","USA","New York","Triple Ex. No brown, green, or milky. 100% lupe-clean.","+516-829-1626","","kashiimports@gmail.com",0.9087338262476895,4327.95,"3933.28"
"110911763","LA-3094","Round","0.77","G","","","","","SI1","Excellent","GIA","5216485513","http://DiamondTransactions.net/icp?di=110911763","","","3030","2333.10","Excellent","Excellent","5.88x5.85x3.65","62.2","55","15.5","43","Medium / Slightly Thick","None","","","None","","","California Diamonds","USA","California","SI1+ Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.8258407079646017,2825,"2333.10"
"111261373","JO16414","Round","0.73","H","","","","","VS2","","GIA","7226332919","http://DiamondTransactions.net/icp?di=111261373","","","2997","2187.81","Excellent","Excellent","5.82x5.79x3.51","60.4","61","","","Slightly Thick","None","","","None","","","Amipi Inc.","USA","New York","","+1-212-354-9700","","krishjhaveri@amipi.com",0.4318136964673377,5067,"2187.81"
"111306058","9467","Round","1.07","J","","","","","SI1","Excellent","GIA","16824016","http://DiamondTransactions.net/icp?di=111306058","","","3417","3656.19","Excellent","Excellent","6.58x6.61x4","60.7","62","","","Thin / Slightly Thick","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.9065212000991818,4033,"3656.19"
"111306145","62081","Round","1.12","I","","","","","SI2","Excellent","GIA","5136595285","http://DiamondTransactions.net/icp?di=111306145","","","3484","3902.08","Excellent","Excellent","6.71x6.74x4.07","60.6","59","33","41.2","","None","","","Faint","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.7824343292560658,4987.14,"3902.08"
"111306148","62097","Round","1.33","K","","","","","VS1","Excellent","GIA","2136014539","http://DiamondTransactions.net/icp?di=111306148","","","3465","4608.45","Excellent","Excellent","7.06x7.08x4.31","61","58","34.5","40.8","","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.8973709834469328,5135.13,"4608.45"
"111306253","62865","Round","0.73","G","","","","","SI2","Excellent","GIA","2166068047","http://DiamondTransactions.net/icp?di=111306253","","","2805","2047.65","Excellent","Excellent","5.72x5.76x3.58","62.3","56","35","40.8","Medium / Slightly Thick","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.5258023106546855,3895,"2047.65"
"111306341","63114","Round","1","K","","","","","VVS2","Very Good","GIA","2165446756","http://DiamondTransactions.net/icp?di=111306341","","","3055","3055.00","Excellent","Very Good","6.3x6.32x3.99","63.3","54","","","","Very Small","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.895369284876905,3412.2,"3055.00"
"111306406","63297","Round","1.09","J","","","","","SI2","Excellent","GIA","5161447636","http://DiamondTransactions.net/icp?di=111306406","","","3290","3586.10","Excellent","Excellent","6.68x6.66x3.98","59.7","59","33","40.8","Medium / Slightly Thick","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.45467224546722457,7887,"3586.10"
"111306409","63303","Round","1.15","J","","","","","SI2","Excellent","GIA","5186406758","http://DiamondTransactions.net/icp?di=111306409","","","3290","3783.50","Excellent","Excellent","6.73x6.68x4.16","62","59","33.5","41.8","Medium / Slightly Thick","None","","","Medium","Blue","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.9359386594113283,4042.94,"3783.50"
"111306421","63326","Round","1.01","J","","","","","SI1","Excellent","GIA","1162447699","http://DiamondTransactions.net/icp?di=111306421","","","3315","3348.15","Excellent","Excellent","6.47x6.45x3.94","61","60","33","41.4","Medium / Slightly Thick","None","","","Faint","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.4575645756457565,7317,"3348.15"
"111306426","63334","Round","1.2","K","","","","","SI1","Excellent","GIA","2165176391","http://DiamondTransactions.net/icp?di=111306426","","","3075","3690.00","Excellent","Excellent","6.87x6.84x4.22","61.5","56","35","41","","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.9468822170900693,3896.64,"3690.00"
"111306486","63743","Round","1.2","J","","","","","SI2","Very Good","GIA","6212295340","http://DiamondTransactions.net/icp?di=111306486","","","3196","3835.20","Very Good","Excellent","6.83x6.81x4.19","61.4","60","36.5","41","Thin / Slightly Thick","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.8435987681478223,4546,"3835.20"
"111524971","10243","Round","1.2","K","","","","","VVS2","Excellent","GIA","7216981931","http://DiamondTransactions.net/icp?di=111524971","","","3430","4116.00","Excellent","Excellent","6.91x6.94x4.09","59.1","61","","","Medium / Slightly Thick","None","","","None","","","Kashi Imports ","USA","New York","Triple Ex. No brown, green, or milky. 100% lupe-clean.","+516-829-1626","","kashiimports@gmail.com",0.9090106007067138,4527.6,"4116.00"
"111611624","LLD429-095","Round","1.08","K","","","","","VS2","Excellent","GIA","1166302328","http://DiamondTransactions.net/icp?di=111611624","","","3225","3483.00","Excellent","Excellent","6.67x6.63x4.03","60.6","58","14","43.5","Thin / Medium","None","","","Faint","","","LLD Diamonds USA LLC","USA","New York","","1 212 869 8682","LLD502-230","greg@lldusa.com",0.9378029079159935,3714,"3483.00"
"111691125","P140929","Round","1.2","K","","","","","SI1","Excellent","GIA","1228011553","http://DiamondTransactions.net/icp?di=111691125","","","3250","3900.00","Excellent","Excellent","6.75x6.79x4.2","62","59","","43","Medium","None","","","None","","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.9737827715355806,4004.88,"3900.00"
"111691188","P140996","Round","1.01","J","","","","","SI2","Excellent","GIA","6222091878","http://DiamondTransactions.net/icp?di=111691188","","","3375","3408.75","Excellent","Excellent","6.46x6.49x3.95","61","61","","44.5","Medium","None","","","Faint","Blue","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.45739970481685227,7453,"3408.75"
"111758108","P141247","Round","0.85","D","","","","","SI2","Very Good","GIA","1229373092","http://DiamondTransactions.net/icp?di=111758108","","","3325","2826.25","Very Good","Excellent","5.89x5.92x3.81","64.4","57","","42.5","Thick","None","","","None","","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.4435724376079108,6371,"2826.25"
"111784503","PN16520","Round","0.74","H","","","","","VS1","","GIA","6222425746","http://DiamondTransactions.net/icp?di=111784503","","","3321","2457.54","Excellent","Excellent","5.81x5.77x3.61","62.4","56","","","Medium / Slightly Thick","None","","","None","","","Amipi Inc.","USA","New York","","+1-212-354-9700","PN16519","krishjhaveri@amipi.com",0.43221382099525235,5687,"2457.54"
"111784539","PN16519","Round","0.74","H","","","","","VS1","","GIA","2226540289","http://DiamondTransactions.net/icp?di=111784539","","","3321","2457.54","Excellent","Excellent","5.79x5.77x3.62","62.6","56","","","Medium / Slightly Thick","None","","","None","","","Amipi Inc.","USA","New York","","+1-212-354-9700","PN16520","krishjhaveri@amipi.com",0.43221382099525235,5687,"2457.54"
"111853675","CT-18957","Round","0.54","E","","","","","VVS2","Excellent","GIA","6222536221","http://DiamondTransactions.net/icp?di=111853675","","","3216","1736.64","Excellent","Excellent","5.33x5.31x3.17","59.5","60","","","","","","","None","","","Antwerp Star Diamonds NV","Belgium","","Below $15000 Invoice Amt,Shipping charges may be applicable + Bank charges applicable below $5000 Invoice Amt.","+32-474-209448","","vimal@antwerpstardiamonds.com",0.7713143872113677,2252,"1736.64"
"111858558","10-658","Round","1.15","K","","","","","VS1","Excellent","GIA","7223141054","http://DiamondTransactions.net/icp?di=111858558","","","3000","3450.00","Excellent","Excellent","6.68x6.64x4.17","62.6","56","","","","","","","Strong","","","A.D Diamonds, Inc","USA","Texas","","9727885288","","info@addiamondsusa.com",0.8408481598830124,4103,"3450.00"
"112123857","29163","Round","0.62","E","","","","","VS2","Very Good","GIA","2175476319","http://DiamondTransactions.net/icp?di=112123857","","","3200","1984.00","Excellent","Very Good","5.47x5.49x3.37","61.4","61","","","","None","","","None","","","M & D Pienica Bvba","Belgium","","","+32-3-2333864","","serge@mdpienica.com",0.902638762511374,2198,"1984.00"
"112652785","689002","Round","0.71","E","","","","","SI1","Very Good","GIA","5166517880","http://DiamondTransactions.net/icp?di=112652785","","","3015","2140.65","Very Good","Very Good","5.59x5.63x3.61","64.3","56","16.5","43","Slightly Thick / Thick","None","","","None","","","Windiam","Belgium","","","32-3-2266444","","katrien@windiam.net",0.515034880923743,4157,"2140.65"
"112652787","691179","Round","0.72","E","","","","","SI1","Excellent","GIA","2171220794","http://DiamondTransactions.net/icp?di=112652787","","","3015","2170.80","Excellent","Excellent","5.79x5.82x3.51","60.5","57","14","43","Medium","None","","","None","","","Windiam","Belgium","","","32-3-2266444","","katrien@windiam.net",0.4635917147127909,4683,"2170.80"
"113257718","DN16511","Round","1.05","H","","","","","SI2","","GIA","1228558954","http://DiamondTransactions.net/icp?di=113257718","","","3360","3528.00","Very Good","Excellent","6.49x6.43x4.07","63","57","","","Thin / Slightly Thick","None","","","Medium","Blue","","Amipi Inc.","USA","New York","","+1-212-354-9700","","krishjhaveri@amipi.com",0.4462998102466793,7905,"3528.00"
"113465856","KG16602","Round","0.78","G","","","","","VS2","","GIA","1227819995","http://DiamondTransactions.net/icp?di=113465856","","","3483","2716.74","Excellent","Excellent","5.97x5.94x3.67","61.7","56","","","Thin / Medium","None","","","None","","","Amipi Inc.","USA","New York","","+1-212-354-9700","","krishjhaveri@amipi.com",0.4324367340442464,6283,"2716.74"
"113595329","P143840","Round","1","J","","","","","SI2","Excellent","GIA","7221427367","http://DiamondTransactions.net/icp?di=113595329","","","3275","3275.00","Excellent","Very Good","6.46x6.48x3.94","60.8","61","","44.5","Medium","None","","","Medium","Blue","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.4436467082091574,7382,"3275.00"
"113784487","SJ16729","Round","0.78","F","","","","","SI1","","GIA","7228741969","http://DiamondTransactions.net/icp?di=113784487","","","3267","2548.26","Excellent","Excellent","5.99x5.97x3.61","60.3","60","","","Thin / Medium","None","","","None","","","Amipi Inc.","USA","New York","","+1-212-354-9700","","krishjhaveri@amipi.com",0.5345080763582967,4767,"2548.26"
"113784501","SJ16711","Round","1.03","J","","","","","SI2","","GIA","2227985448","http://DiamondTransactions.net/icp?di=113784501","","","3105","3198.15","Excellent","Excellent","6.44x6.41x4.05","63.1","56","","","Medium / Slightly Thick","None","","","None","","","Amipi Inc.","USA","New York","","+1-212-354-9700","DN16127","krishjhaveri@amipi.com",0.4326884048166689,7391,"3198.15"
"113784511","SJ16724","Round","0.82","F","","","","","SI2","","GIA","6222929251","http://DiamondTransactions.net/icp?di=113784511","","","2997","2457.54","Excellent","Excellent","6x5.97x3.74","62.4","57","","","Medium / Slightly Thick","None","","","None","","","Amipi Inc.","USA","New York","","+1-212-354-9700","","krishjhaveri@amipi.com",0.8290050590219225,2965,"2457.54"
"113809231","ID-368","Round","1.02","I","","","","","SI2","Very Good","GIA","2171683175","http://DiamondTransactions.net/icp?di=113809231","","","3328","3394.56","Very Good","Excellent","6.44x6.5x3.98","61.6","61","","","Thin / Medium","None","","","Faint","","","Dovs Gems ","USA","New York","PHOTO UPON REQUEST","1-(212)719-1707","","diamondsdov@gmail.com",0.44824399260628467,7574,"3394.56"
"113832789","UG16713","Round","1.02","J","","","","","SI1","","GIA","2227633574","http://DiamondTransactions.net/icp?di=113832789","","","3393","3460.86","Excellent","Excellent","6.42x6.4x4.05","63.1","57","","","Medium / Slightly Thick","None","","","None","","","Amipi Inc.","USA","New York","","+1-212-354-9700","","krishjhaveri@amipi.com",0.44629271437782075,7755,"3460.86"
"113913676","L-993","Round","0.61","G","","","","","VS2","Very Good","GIA","1223705913","http://DiamondTransactions.net/icp?di=113913676","","","2808","1712.88","Very Good","Very Good","5.34x5.29x3.4","64","56","16","42.5","","None","","","None","","","Lazarov Diamonds Ltd.","United Kingdom","","","+447972775329","","info@lazarovdiamonds.com",0.44229279628195195,3873,"1712.88"
"113922017","KG16614","Round","0.82","I","","","","","VS2","","GIA","7221785971","http://DiamondTransactions.net/icp?di=113922017","","","2934","2405.88","Excellent","Excellent","6.07x6.06x3.68","60.7","60","","","Thin / Medium","None","","","None","","","Amipi Inc.","USA","New York","","+1-212-354-9700","","krishjhaveri@amipi.com",0.43095110155830196,5583,"2405.88"
"113958220","10-761","Round","1.3","K","","","","","VS2","Excellent","GIA","2228546444","http://DiamondTransactions.net/icp?di=113958220","","","3100","4030.00","Excellent","Excellent","7.03x6.99x4.26","60.8","","","","","","","","Strong","","","A.D Diamonds, Inc","USA","Texas","","9727885288","","info@addiamondsusa.com",0.9650383141762452,4175.6,"4030.00"
"113975841","IM-33-024-087-85","Round","0.73","H","","","","","SI1","Excellent","GIA","6232193454","http://DiamondTransactions.net/icp?di=113975841","https://www.certimage.com/diamond/details?q=g%2byH%2bj5pWX7HnhbGtGDnZwyhnBThfSCbK%2bvk1irwtKtVSOptd4uYrA%3d%3d","","3116","2274.68","Excellent","Excellent","5.72x5.76x3.58","62.4","57","","","","","","","None","","","M.I.D - House Of Diamonds","United Kingdom","","","+442074046060","","idex@middiamonds.com",0.4571026722925457,4977,"2274.68"
"114193019","IJ1678","Round","1.01","K","","","","","SI1","","GIA","6222475746","http://DiamondTransactions.net/icp?di=114193019","","","2997","3026.97","Excellent","Excellent","6.45x6.43x3.99","62","56","","","Medium / Slightly Thick","None","","","None","","","Amipi Inc.","USA","New York","","+1-212-354-9700","NS170209","krishjhaveri@amipi.com",0.9231473010064044,3278.56,"3026.97"
"114380641","10660","Round","1","K","","","","","VS2","Excellent","GIA","2227422123","http://DiamondTransactions.net/icp?di=114380641","","","3180","3180.00","Excellent","Very Good","6.44x6.49x3.9","60.3","59","","","Medium / Slightly Thick","None","","","None","","","Kashi Imports ","USA","New York","No brown, green, or milky. 100% lupe-clean.","+516-829-1626","","kashiimports@gmail.com",0.9090909090909091,3498,"3180.00"
"114453777","SJ167712","Round","0.76","G","","","","","SI1","","GIA","7232073902","http://DiamondTransactions.net/icp?di=114453777","","","3186","2421.36","Excellent","Excellent","5.94x5.9x3.57","60.4","61","","","Thin / Slightly Thick","None","","","None","","","Amipi Inc.","USA","New York","","+1-212-354-9700","","krishjhaveri@amipi.com",0.7598870056497176,3186,"2421.36"
"114505648","118696","Round","0.9","J","","","","","VS2","Very Good","GIA","1205971003","http://DiamondTransactions.net/icp?di=114505648","","","2924","2631.60","Very Good","Very Good","6.16x6.09x3.78","61.8","58","0.16","42","Medium / Thick","","","","None","","","Protea Diamonds Co. Ltd.","Israel","","","972-3-7518460","","office@protea1984.com",0.4768979887660808,5519,"2631.60"
"114556769","11529","Round","1.33","K","","","","","VS2","Very Good","GIA","6167859539","http://DiamondTransactions.net/upload_cert/1590/11529.Jpg","","","2935","3903.55","Very Good","Very Good","7.04x6.98x4.39","62.6","57","","","Thin / Slightly Thick","Very Small","","","None","","","Ninacci, Inc.","USA","California","","1-212-764-1144","","rachel@ninacci.com",0.9091755938518864,4293.91,"3903.55"
"114622405","SJ167926","Round","1.02","J","","","","","SI2","","GIA","7231207652","http://DiamondTransactions.net/icp?di=114622405","","","3105","3167.10","Excellent","Excellent","6.42x6.39x4.03","63","57","","","Medium / Slightly Thick","None","","","None","","","Amipi Inc.","USA","New York","","+1-212-354-9700","NI161224","krishjhaveri@amipi.com",0.4418247767857143,7168,"3167.10"
"114650895","10-810","Round","1.2","K","","","","","SI1","Excellent","GIA","6221617242","http://DiamondTransactions.net/icp?di=114650895","","","2838","3405.60","Excellent","Excellent","6.8x6.76x4.22","62.2","58","","","","None","","","Strong","","","A.D Diamonds, Inc","USA","Texas","","9727885288","","info@addiamondsusa.com",0.806344696969697,4224,"3405.60"
"114650911","18-4240","Round","1.5","J","","","","","SI2","Very Good","GIA","1229644018","http://DiamondTransactions.net/icp?di=114650911","","","3360","5040.00","Excellent","Excellent","7.18x7.1x4.62","64.7","54","","","","None","","","None","","","A.D Diamonds, Inc","USA","Texas","","9727885288","","info@addiamondsusa.com",0.3993660855784469,12620,"5040.00"
"114654883","HD167751","Round","1.09","H","","","","","SI2","","GIA","2175779067","http://DiamondTransactions.net/icp?di=114654883","","","2800","3052.00","Very Good","Very Good","6.37x6.28x4.17","66","56","","","Thick / Very Thick","None","","","Medium","Blue","","Amipi Inc.","USA","New York","","+1-212-354-9700","","krishjhaveri@amipi.com",0.4326009922041106,7055,"3052.00"
"114657333","P145215","Round","0.72","D","","","","","SI2","Excellent","GIA","6232347429","http://DiamondTransactions.net/icp?di=114657333","","","3125","2250.00","Excellent","Very Good","5.78x5.8x3.51","60.6","57","","42.5","Medium","None","","","Medium","Blue","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.4436119873817035,5072,"2250.00"
"114657355","P145238","Round","0.74","D","","","","","SI2","Very Good","GIA","1233346357","http://DiamondTransactions.net/icp?di=114657355","","","3100","2294.00","Very Good","Very Good","5.7x5.71x3.54","62","61","","42","Slightly Thick","None","","","Medium","Blue","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.44362792496615744,5171,"2294.00"
"114657499","P145385","Round","1.21","K","","","","","SI2","Excellent","GIA","1225395125","http://DiamondTransactions.net/icp?di=114657499","","","3050","3690.50","Excellent","Excellent","6.82x6.85x4.2","61.4","60","","44","Medium","None","","","None","","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.9629533002869815,3833.28,"3690.50"
